date,temple_id,temple_name,visitor_count,occupancy_percentage,crowd_level,day_of_week,is_weekend,is_holiday,festival_name,is_festival,weather,temperature,season,hourly_distribution,factors
2022-03-15,1,Somnath Temple,2682,51,moderate,Tuesday,False,False,None,False,Sunny,29,Summer,"{'4-6 AM': 321, '6-9 AM': -131, '9-12 PM': 536, '12-4 PM': 214, '4-7 PM': 1072, '7-10 PM': 670}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-03-16,1,Somnath Temple,2580,49,low,Wednesday,False,False,None,False,Sunny,27,Summer,"{'4-6 AM': 309, '6-9 AM': -128, '9-12 PM': 516, '12-4 PM': 206, '4-7 PM': 1032, '7-10 PM': 645}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-03-17,1,Somnath Temple,2676,50,moderate,Thursday,False,False,None,False,Sunny,21,Summer,"{'4-6 AM': 321, '6-9 AM': -133, '9-12 PM': 535, '12-4 PM': 214, '4-7 PM': 1070, '7-10 PM': 669}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-03-18,1,Somnath Temple,4954,94,high,Friday,False,False,Holi,True,Sunny,30,Summer,"{'4-6 AM': 594, '6-9 AM': -245, '9-12 PM': 990, '12-4 PM': 396, '4-7 PM': 1981, '7-10 PM': 1238}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.5, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-03-19,1,Somnath Temple,4610,87,high,Saturday,True,False,None,False,Partly Cloudy,29,Summer,"{'4-6 AM': 553, '6-9 AM': -229, '9-12 PM': 922, '12-4 PM': 368, '4-7 PM': 1844, '7-10 PM': 1152}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.02}"
2022-03-20,1,Somnath Temple,3913,74,moderate,Sunday,True,False,None,False,Sunny,22,Summer,"{'4-6 AM': 469, '6-9 AM': -194, '9-12 PM': 782, '12-4 PM': 313, '4-7 PM': 1565, '7-10 PM': 978}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-03-21,1,Somnath Temple,3627,69,moderate,Monday,False,False,None,False,Sunny,21,Summer,"{'4-6 AM': 435, '6-9 AM': -179, '9-12 PM': 725, '12-4 PM': 290, '4-7 PM': 1450, '7-10 PM': 906}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-03-22,1,Somnath Temple,2849,54,moderate,Tuesday,False,False,None,False,Partly Cloudy,24,Summer,"{'4-6 AM': 341, '6-9 AM': -139, '9-12 PM': 569, '12-4 PM': 227, '4-7 PM': 1139, '7-10 PM': 712}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.02}"
2022-03-23,1,Somnath Temple,2466,46,low,Wednesday,False,False,None,False,Partly Cloudy,24,Summer,"{'4-6 AM': 295, '6-9 AM': -121, '9-12 PM': 493, '12-4 PM': 197, '4-7 PM': 986, '7-10 PM': 616}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.02}"
2022-03-24,1,Somnath Temple,2706,51,moderate,Thursday,False,False,None,False,Partly Cloudy,35,Summer,"{'4-6 AM': 324, '6-9 AM': -133, '9-12 PM': 541, '12-4 PM': 216, '4-7 PM': 1082, '7-10 PM': 676}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.02}"
2022-03-25,1,Somnath Temple,3285,62,moderate,Friday,False,False,None,False,Sunny,28,Summer,"{'4-6 AM': 394, '6-9 AM': -163, '9-12 PM': 657, '12-4 PM': 262, '4-7 PM': 1314, '7-10 PM': 821}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-03-26,1,Somnath Temple,4452,84,high,Saturday,True,False,None,False,Partly Cloudy,37,Summer,"{'4-6 AM': 534, '6-9 AM': -221, '9-12 PM': 890, '12-4 PM': 356, '4-7 PM': 1780, '7-10 PM': 1113}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.02}"
2022-03-27,1,Somnath Temple,4203,80,high,Sunday,True,False,None,False,Sunny,29,Summer,"{'4-6 AM': 504, '6-9 AM': -208, '9-12 PM': 840, '12-4 PM': 336, '4-7 PM': 1681, '7-10 PM': 1050}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-03-28,1,Somnath Temple,3901,74,moderate,Monday,False,False,None,False,Sunny,33,Summer,"{'4-6 AM': 468, '6-9 AM': -194, '9-12 PM': 780, '12-4 PM': 312, '4-7 PM': 1560, '7-10 PM': 975}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-03-29,1,Somnath Temple,2710,51,moderate,Tuesday,False,False,None,False,Partly Cloudy,29,Summer,"{'4-6 AM': 325, '6-9 AM': -134, '9-12 PM': 542, '12-4 PM': 216, '4-7 PM': 1084, '7-10 PM': 677}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.02}"
2022-03-30,1,Somnath Temple,2260,43,low,Wednesday,False,False,None,False,Light Rain,22,Summer,"{'4-6 AM': 271, '6-9 AM': -112, '9-12 PM': 452, '12-4 PM': 180, '4-7 PM': 904, '7-10 PM': 565}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.02}"
2022-03-31,1,Somnath Temple,2628,50,moderate,Thursday,False,False,None,False,Sunny,24,Summer,"{'4-6 AM': 315, '6-9 AM': -130, '9-12 PM': 525, '12-4 PM': 210, '4-7 PM': 1051, '7-10 PM': 657}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-04-01,1,Somnath Temple,3595,68,moderate,Friday,False,False,None,False,Sunny,23,Summer,"{'4-6 AM': 431, '6-9 AM': -178, '9-12 PM': 719, '12-4 PM': 287, '4-7 PM': 1438, '7-10 PM': 898}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-04-02,1,Somnath Temple,3566,67,moderate,Saturday,True,False,None,False,Light Rain,20,Summer,"{'4-6 AM': 427, '6-9 AM': -176, '9-12 PM': 713, '12-4 PM': 285, '4-7 PM': 1426, '7-10 PM': 891}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.02}"
2022-04-03,1,Somnath Temple,3881,73,moderate,Sunday,True,False,None,False,Sunny,32,Summer,"{'4-6 AM': 465, '6-9 AM': -192, '9-12 PM': 776, '12-4 PM': 310, '4-7 PM': 1552, '7-10 PM': 970}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-04-04,1,Somnath Temple,3055,58,moderate,Monday,False,False,None,False,Light Rain,36,Summer,"{'4-6 AM': 366, '6-9 AM': -151, '9-12 PM': 611, '12-4 PM': 244, '4-7 PM': 1222, '7-10 PM': 763}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.02}"
2022-04-05,1,Somnath Temple,2805,53,moderate,Tuesday,False,False,None,False,Sunny,28,Summer,"{'4-6 AM': 336, '6-9 AM': -139, '9-12 PM': 561, '12-4 PM': 224, '4-7 PM': 1122, '7-10 PM': 701}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-04-06,1,Somnath Temple,2617,49,low,Wednesday,False,False,None,False,Cloudy,20,Summer,"{'4-6 AM': 314, '6-9 AM': -129, '9-12 PM': 523, '12-4 PM': 209, '4-7 PM': 1046, '7-10 PM': 654}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.02}"
2022-04-07,1,Somnath Temple,2291,43,low,Thursday,False,False,None,False,Cloudy,36,Summer,"{'4-6 AM': 274, '6-9 AM': -112, '9-12 PM': 458, '12-4 PM': 183, '4-7 PM': 916, '7-10 PM': 572}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.02}"
2022-04-08,1,Somnath Temple,3795,72,moderate,Friday,False,False,None,False,Cloudy,29,Summer,"{'4-6 AM': 455, '6-9 AM': -188, '9-12 PM': 759, '12-4 PM': 303, '4-7 PM': 1518, '7-10 PM': 948}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.02}"
2022-04-09,1,Somnath Temple,4477,85,high,Saturday,True,False,None,False,Sunny,35,Summer,"{'4-6 AM': 537, '6-9 AM': -222, '9-12 PM': 895, '12-4 PM': 358, '4-7 PM': 1790, '7-10 PM': 1119}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-04-10,1,Somnath Temple,8208,100,high,Sunday,True,False,Ram Navami,True,Partly Cloudy,29,Summer,"{'4-6 AM': 984, '6-9 AM': -408, '9-12 PM': 1641, '12-4 PM': 656, '4-7 PM': 3283, '7-10 PM': 2052}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.8, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.02}"
2022-04-11,1,Somnath Temple,3882,73,moderate,Monday,False,False,None,False,Sunny,35,Summer,"{'4-6 AM': 465, '6-9 AM': -191, '9-12 PM': 776, '12-4 PM': 310, '4-7 PM': 1552, '7-10 PM': 970}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-04-12,1,Somnath Temple,2698,51,moderate,Tuesday,False,False,None,False,Cloudy,37,Summer,"{'4-6 AM': 323, '6-9 AM': -132, '9-12 PM': 539, '12-4 PM': 215, '4-7 PM': 1079, '7-10 PM': 674}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.02}"
2022-04-13,1,Somnath Temple,2528,48,low,Wednesday,False,False,None,False,Partly Cloudy,35,Summer,"{'4-6 AM': 303, '6-9 AM': -125, '9-12 PM': 505, '12-4 PM': 202, '4-7 PM': 1011, '7-10 PM': 632}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.02}"
2022-04-14,1,Somnath Temple,2138,40,low,Thursday,False,False,None,False,Light Rain,26,Summer,"{'4-6 AM': 256, '6-9 AM': -105, '9-12 PM': 427, '12-4 PM': 171, '4-7 PM': 855, '7-10 PM': 534}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.02}"
2022-04-15,1,Somnath Temple,3759,71,moderate,Friday,False,False,None,False,Sunny,27,Summer,"{'4-6 AM': 451, '6-9 AM': -185, '9-12 PM': 751, '12-4 PM': 300, '4-7 PM': 1503, '7-10 PM': 939}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-04-16,1,Somnath Temple,4352,82,high,Saturday,True,False,None,False,Sunny,24,Summer,"{'4-6 AM': 522, '6-9 AM': -216, '9-12 PM': 870, '12-4 PM': 348, '4-7 PM': 1740, '7-10 PM': 1088}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-04-17,1,Somnath Temple,4446,84,high,Sunday,True,False,None,False,Cloudy,32,Summer,"{'4-6 AM': 533, '6-9 AM': -220, '9-12 PM': 889, '12-4 PM': 355, '4-7 PM': 1778, '7-10 PM': 1111}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.02}"
2022-04-18,1,Somnath Temple,4313,82,high,Monday,False,False,None,False,Sunny,27,Summer,"{'4-6 AM': 517, '6-9 AM': -214, '9-12 PM': 862, '12-4 PM': 345, '4-7 PM': 1725, '7-10 PM': 1078}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.02}"
2022-04-19,1,Somnath Temple,2943,56,moderate,Tuesday,False,False,None,False,Pleasant,22,Summer,"{'4-6 AM': 353, '6-9 AM': -145, '9-12 PM': 588, '12-4 PM': 235, '4-7 PM': 1177, '7-10 PM': 735}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.15, 'holiday': 1.0, 'growth': 1.02}"
2022-04-20,1,Somnath Temple,2583,49,low,Wednesday,False,False,None,False,Partly Cloudy,22,Summer,"{'4-6 AM': 309, '6-9 AM': -126, '9-12 PM': 516, '12-4 PM': 206, '4-7 PM': 1033, '7-10 PM': 645}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.02}"
2022-04-21,1,Somnath Temple,2753,52,moderate,Thursday,False,False,None,False,Partly Cloudy,25,Summer,"{'4-6 AM': 330, '6-9 AM': -136, '9-12 PM': 550, '12-4 PM': 220, '4-7 PM': 1101, '7-10 PM': 688}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.02}"
2022-04-22,1,Somnath Temple,3328,63,moderate,Friday,False,False,None,False,Cloudy,37,Summer,"{'4-6 AM': 399, '6-9 AM': -165, '9-12 PM': 665, '12-4 PM': 266, '4-7 PM': 1331, '7-10 PM': 832}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.02}"
2022-04-23,1,Somnath Temple,3463,65,moderate,Saturday,True,False,None,False,Light Rain,35,Summer,"{'4-6 AM': 415, '6-9 AM': -171, '9-12 PM': 692, '12-4 PM': 277, '4-7 PM': 1385, '7-10 PM': 865}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.02}"
2022-04-24,1,Somnath Temple,4649,88,high,Sunday,True,False,None,False,Partly Cloudy,26,Summer,"{'4-6 AM': 557, '6-9 AM': -229, '9-12 PM': 929, '12-4 PM': 371, '4-7 PM': 1859, '7-10 PM': 1162}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.02}"
2022-04-25,1,Somnath Temple,3527,67,moderate,Monday,False,False,None,False,Cloudy,36,Summer,"{'4-6 AM': 423, '6-9 AM': -174, '9-12 PM': 705, '12-4 PM': 282, '4-7 PM': 1410, '7-10 PM': 881}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.02}"
2022-04-26,1,Somnath Temple,2433,46,low,Tuesday,False,False,None,False,Sunny,37,Summer,"{'4-6 AM': 291, '6-9 AM': -119, '9-12 PM': 486, '12-4 PM': 194, '4-7 PM': 973, '7-10 PM': 608}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-04-27,1,Somnath Temple,2414,45,low,Wednesday,False,False,None,False,Sunny,29,Summer,"{'4-6 AM': 289, '6-9 AM': -118, '9-12 PM': 482, '12-4 PM': 193, '4-7 PM': 965, '7-10 PM': 603}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-04-28,1,Somnath Temple,2285,43,low,Thursday,False,False,None,False,Cloudy,32,Summer,"{'4-6 AM': 274, '6-9 AM': -113, '9-12 PM': 457, '12-4 PM': 182, '4-7 PM': 914, '7-10 PM': 571}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.03}"
2022-04-29,1,Somnath Temple,3238,61,moderate,Friday,False,False,None,False,Cloudy,34,Summer,"{'4-6 AM': 388, '6-9 AM': -160, '9-12 PM': 647, '12-4 PM': 259, '4-7 PM': 1295, '7-10 PM': 809}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.03}"
2022-04-30,1,Somnath Temple,4437,84,high,Saturday,True,False,None,False,Sunny,35,Summer,"{'4-6 AM': 532, '6-9 AM': -219, '9-12 PM': 887, '12-4 PM': 354, '4-7 PM': 1774, '7-10 PM': 1109}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-01,1,Somnath Temple,5575,100,high,Sunday,True,True,None,False,Light Rain,25,Summer,"{'4-6 AM': 669, '6-9 AM': -278, '9-12 PM': 1115, '12-4 PM': 446, '4-7 PM': 2230, '7-10 PM': 1393}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.5, 'growth': 1.03}"
2022-05-02,1,Somnath Temple,3805,72,moderate,Monday,False,False,None,False,Sunny,29,Summer,"{'4-6 AM': 456, '6-9 AM': -189, '9-12 PM': 761, '12-4 PM': 304, '4-7 PM': 1522, '7-10 PM': 951}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-03,1,Somnath Temple,1986,37,low,Tuesday,False,False,None,False,Light Rain,29,Summer,"{'4-6 AM': 238, '6-9 AM': -97, '9-12 PM': 397, '12-4 PM': 158, '4-7 PM': 794, '7-10 PM': 496}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.03}"
2022-05-04,1,Somnath Temple,2440,46,low,Wednesday,False,False,None,False,Sunny,31,Summer,"{'4-6 AM': 292, '6-9 AM': -121, '9-12 PM': 488, '12-4 PM': 195, '4-7 PM': 976, '7-10 PM': 610}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-05,1,Somnath Temple,2538,48,low,Thursday,False,False,None,False,Sunny,28,Summer,"{'4-6 AM': 304, '6-9 AM': -125, '9-12 PM': 507, '12-4 PM': 203, '4-7 PM': 1015, '7-10 PM': 634}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-06,1,Somnath Temple,3288,62,moderate,Friday,False,False,None,False,Cloudy,22,Summer,"{'4-6 AM': 394, '6-9 AM': -163, '9-12 PM': 657, '12-4 PM': 263, '4-7 PM': 1315, '7-10 PM': 822}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.03}"
2022-05-07,1,Somnath Temple,2058,39,low,Saturday,True,False,None,False,Heavy Rain,33,Summer,"{'4-6 AM': 246, '6-9 AM': -100, '9-12 PM': 411, '12-4 PM': 164, '4-7 PM': 823, '7-10 PM': 514}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.03}"
2022-05-08,1,Somnath Temple,3372,64,moderate,Sunday,True,False,None,False,Light Rain,29,Summer,"{'4-6 AM': 404, '6-9 AM': -166, '9-12 PM': 674, '12-4 PM': 269, '4-7 PM': 1348, '7-10 PM': 843}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.03}"
2022-05-09,1,Somnath Temple,4222,80,high,Monday,False,False,None,False,Partly Cloudy,23,Summer,"{'4-6 AM': 506, '6-9 AM': -208, '9-12 PM': 844, '12-4 PM': 337, '4-7 PM': 1688, '7-10 PM': 1055}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.03}"
2022-05-10,1,Somnath Temple,2628,50,moderate,Tuesday,False,False,None,False,Cloudy,32,Summer,"{'4-6 AM': 315, '6-9 AM': -130, '9-12 PM': 525, '12-4 PM': 210, '4-7 PM': 1051, '7-10 PM': 657}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.03}"
2022-05-11,1,Somnath Temple,2611,49,low,Wednesday,False,False,None,False,Sunny,36,Summer,"{'4-6 AM': 313, '6-9 AM': -128, '9-12 PM': 522, '12-4 PM': 208, '4-7 PM': 1044, '7-10 PM': 652}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-12,1,Somnath Temple,2476,47,low,Thursday,False,False,None,False,Sunny,30,Summer,"{'4-6 AM': 297, '6-9 AM': -123, '9-12 PM': 495, '12-4 PM': 198, '4-7 PM': 990, '7-10 PM': 619}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-13,1,Somnath Temple,3111,59,moderate,Friday,False,False,None,False,Light Rain,25,Summer,"{'4-6 AM': 373, '6-9 AM': -153, '9-12 PM': 622, '12-4 PM': 248, '4-7 PM': 1244, '7-10 PM': 777}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.03}"
2022-05-14,1,Somnath Temple,4280,81,high,Saturday,True,False,None,False,Partly Cloudy,29,Summer,"{'4-6 AM': 513, '6-9 AM': -213, '9-12 PM': 856, '12-4 PM': 342, '4-7 PM': 1712, '7-10 PM': 1070}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.03}"
2022-05-15,1,Somnath Temple,4684,89,high,Sunday,True,False,None,False,Sunny,29,Summer,"{'4-6 AM': 562, '6-9 AM': -232, '9-12 PM': 936, '12-4 PM': 374, '4-7 PM': 1873, '7-10 PM': 1171}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-16,1,Somnath Temple,4071,77,high,Monday,False,False,None,False,Partly Cloudy,29,Summer,"{'4-6 AM': 488, '6-9 AM': -201, '9-12 PM': 814, '12-4 PM': 325, '4-7 PM': 1628, '7-10 PM': 1017}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.03}"
2022-05-17,1,Somnath Temple,2733,52,moderate,Tuesday,False,False,None,False,Sunny,26,Summer,"{'4-6 AM': 327, '6-9 AM': -134, '9-12 PM': 546, '12-4 PM': 218, '4-7 PM': 1093, '7-10 PM': 683}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-18,1,Somnath Temple,2483,47,low,Wednesday,False,False,None,False,Sunny,31,Summer,"{'4-6 AM': 297, '6-9 AM': -121, '9-12 PM': 496, '12-4 PM': 198, '4-7 PM': 993, '7-10 PM': 620}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-19,1,Somnath Temple,2721,51,moderate,Thursday,False,False,None,False,Sunny,20,Summer,"{'4-6 AM': 326, '6-9 AM': -134, '9-12 PM': 544, '12-4 PM': 217, '4-7 PM': 1088, '7-10 PM': 680}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-20,1,Somnath Temple,3571,68,moderate,Friday,False,False,None,False,Sunny,34,Summer,"{'4-6 AM': 428, '6-9 AM': -176, '9-12 PM': 714, '12-4 PM': 285, '4-7 PM': 1428, '7-10 PM': 892}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-21,1,Somnath Temple,4365,83,high,Saturday,True,False,None,False,Sunny,31,Summer,"{'4-6 AM': 523, '6-9 AM': -217, '9-12 PM': 873, '12-4 PM': 349, '4-7 PM': 1746, '7-10 PM': 1091}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-22,1,Somnath Temple,3940,75,high,Sunday,True,False,None,False,Sunny,32,Summer,"{'4-6 AM': 472, '6-9 AM': -196, '9-12 PM': 788, '12-4 PM': 315, '4-7 PM': 1576, '7-10 PM': 985}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-23,1,Somnath Temple,3848,73,moderate,Monday,False,False,None,False,Partly Cloudy,25,Summer,"{'4-6 AM': 461, '6-9 AM': -190, '9-12 PM': 769, '12-4 PM': 307, '4-7 PM': 1539, '7-10 PM': 962}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.03}"
2022-05-24,1,Somnath Temple,2364,45,low,Tuesday,False,False,None,False,Sunny,26,Summer,"{'4-6 AM': 283, '6-9 AM': -116, '9-12 PM': 472, '12-4 PM': 189, '4-7 PM': 945, '7-10 PM': 591}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-25,1,Somnath Temple,2435,46,low,Wednesday,False,False,None,False,Sunny,27,Summer,"{'4-6 AM': 292, '6-9 AM': -120, '9-12 PM': 487, '12-4 PM': 194, '4-7 PM': 974, '7-10 PM': 608}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-26,1,Somnath Temple,2420,46,low,Thursday,False,False,None,False,Sunny,20,Summer,"{'4-6 AM': 290, '6-9 AM': -120, '9-12 PM': 484, '12-4 PM': 193, '4-7 PM': 968, '7-10 PM': 605}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.03}"
2022-05-27,1,Somnath Temple,3498,66,moderate,Friday,False,False,None,False,Cloudy,31,Summer,"{'4-6 AM': 419, '6-9 AM': -172, '9-12 PM': 699, '12-4 PM': 279, '4-7 PM': 1399, '7-10 PM': 874}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.03}"
